participant_id,group,age,education,occupation,state_origin,marital_status
9354,4,8,licenciatura,j,d,divorciado

foundCategories,mostFoundCategories,difficultyOverall,strategy_used
"individual, combination, more","individual, combination, more, specific_item","3","common_feature, odd_one_out"

participant_id,trial_number,rule_type,rule_param_shape,rule_param_color,rule_param_fill,rule_param_feature,rule_param_value,rule_param_feature1,rule_param_value1,rule_param_feature2,rule_param_value2,rule_param_subtype,grid_configuration_ids,action_sequence_in_trial,action_type,action_time_ms,selected_item_index,selected_item_id,selected_item_shape,selected_item_color,selected_item_fill,tested_selection_ids,is_test_any_item_relevant,final_selection_ids,is_final_selection_correct,confidence,trial_start_time_ms,trial_end_time_ms,trial_correctly_solved
"9354","7","conjuntiva","","","","","","color","naranja","shape","cuadrado","","cuadrado_naranja_pentagono.jpg;trapecio_azul_circulo.jpg;circulo_morado_pentagono.jpg;cuadrado_morado_cuadrado.jpg;circulo_naranja_cuadrado.jpg;cuadrado_azul_circulo.jpg;trapecio_rosa_trapecio.jpg;pentagono_naranja_circulo.jpg;pentagono_rosa_trapecio.jpg;pentagono_azul_cuadrado.jpg;circulo_rosa_circulo.jpg;trapecio_naranja_pentagono.jpg;cuadrado_rosa_trapecio.jpg;pentagono_morado_pentagono.jpg;trapecio_morado_cuadrado.jpg;circulo_azul_trapecio.jpg","6","select_item","110049","5","cuadrado_azul_circulo.jpg","cuadrado","azul","circulo","","","","","","103821","114435","true"
"9354","7","conjuntiva","","","","","","color","naranja","shape","cuadrado","","cuadrado_naranja_pentagono.jpg;trapecio_azul_circulo.jpg;circulo_morado_pentagono.jpg;cuadrado_morado_cuadrado.jpg;circulo_naranja_cuadrado.jpg;cuadrado_azul_circulo.jpg;trapecio_rosa_trapecio.jpg;pentagono_naranja_circulo.jpg;pentagono_rosa_trapecio.jpg;pentagono_azul_cuadrado.jpg;circulo_rosa_circulo.jpg;trapecio_naranja_pentagono.jpg;cuadrado_rosa_trapecio.jpg;pentagono_morado_pentagono.jpg;trapecio_morado_cuadrado.jpg;circulo_azul_trapecio.jpg","7","select_item","111601","12","cuadrado_rosa_trapecio.jpg","cuadrado","rosa","trapecio","","","","","","103821","114435","true"
"9354","7","conjuntiva","","","","","","color","naranja","shape","cuadrado","","cuadrado_naranja_pentagono.jpg;trapecio_azul_circulo.jpg;circulo_morado_pentagono.jpg;cuadrado_morado_cuadrado.jpg;circulo_naranja_cuadrado.jpg;cuadrado_azul_circulo.jpg;trapecio_rosa_trapecio.jpg;pentagono_naranja_circulo.jpg;pentagono_rosa_trapecio.jpg;pentagono_azul_cuadrado.jpg;circulo_rosa_circulo.jpg;trapecio_naranja_pentagono.jpg;cuadrado_rosa_trapecio.jpg;pentagono_morado_pentagono.jpg;trapecio_morado_cuadrado.jpg;circulo_azul_trapecio.jpg","8","final_select","114434","","","","","","","","cuadrado_naranja_pentagono.jpg;circulo_naranja_cuadrado.jpg;pentagono_naranja_circulo.jpg;trapecio_naranja_pentagono.jpg;cuadrado_morado_cuadrado.jpg;cuadrado_azul_circulo.jpg;cuadrado_rosa_trapecio.jpg","true","3","103821","114435","true"
"9354","8","conjuntiva","","","","","","fill","circulo","color","rosa","","pentagono_azul_circulo.jpg;trapecio_morado_circulo.jpg;circulo_rosa_circulo.jpg;cuadrado_azul_trapecio.jpg;cuadrado_rosa_pentagono.jpg;circulo_morado_pentagono.jpg;cuadrado_naranja_circulo.jpg;pentagono_morado_cuadrado.jpg;trapecio_naranja_pentagono.jpg;pentagono_rosa_trapecio.jpg;circulo_naranja_circulo.jpg;trapecio_azul_circulo.jpg;cuadrado_morado_circulo.jpg;pentagono_naranja_circulo.jpg;circulo_azul_cuadrado.jpg;trapecio_rosa_circulo.jpg","1","select_item","119366","0","pentagono_azul_circulo.jpg","pentagono","azul","circulo","","","","","","114936","137237","true"
"9354","8","conjuntiva","","","","","","fill","circulo","color","rosa","","pentagono_azul_circulo.jpg;trapecio_morado_circulo.jpg;circulo_rosa_circulo.jpg;cuadrado_azul_trapecio.jpg;cuadrado_rosa_pentagono.jpg;circulo_morado_pentagono.jpg;cuadrado_naranja_circulo.jpg;pentagono_morado_cuadrado.jpg;trapecio_naranja_pentagono.jpg;pentagono_rosa_trapecio.jpg;circulo_naranja_circulo.jpg;trapecio_azul_circulo.jpg;cuadrado_morado_circulo.jpg;pentagono_naranja_circulo.jpg;circulo_azul_cuadrado.jpg;trapecio_rosa_circulo.jpg","2","select_item","119749","1","trapecio_morado_circulo.jpg","trapecio","morado","circulo","","","","","","114936","137237","true"
"9354","8","conjuntiva","","","","","","fill","circulo","color","rosa","","pentagono_azul_circulo.jpg;trapecio_morado_circulo.jpg;circulo_rosa_circulo.jpg;cuadrado_azul_trapecio.jpg;cuadrado_rosa_pentagono.jpg;circulo_morado_pentagono.jpg;cuadrado_naranja_circulo.jpg;pentagono_morado_cuadrado.jpg;trapecio_naranja_pentagono.jpg;pentagono_rosa_trapecio.jpg;circulo_naranja_circulo.jpg;trapecio_azul_circulo.jpg;cuadrado_morado_circulo.jpg;pentagono_naranja_circulo.jpg;circulo_azul_cuadrado.jpg;trapecio_rosa_circulo.jpg","3","select_item","120149","2","circulo_rosa_circulo.jpg","circulo","rosa","circulo","","","","","","114936","137237","true"
"9354","8","conjuntiva","","","","","","fill","circulo","color","rosa","","pentagono_azul_circulo.jpg;trapecio_morado_circulo.jpg;circulo_rosa_circulo.jpg;cuadrado_azul_trapecio.jpg;cuadrado_rosa_pentagono.jpg;circulo_morado_pentagono.jpg;cuadrado_naranja_circulo.jpg;pentagono_morado_cuadrado.jpg;trapecio_naranja_pentagono.jpg;pentagono_rosa_trapecio.jpg;circulo_naranja_circulo.jpg;trapecio_azul_circulo.jpg;cuadrado_morado_circulo.jpg;pentagono_naranja_circulo.jpg;circulo_azul_cuadrado.jpg;trapecio_rosa_circulo.jpg","4","select_item","121601","6","cuadrado_naranja_circulo.jpg","cuadrado","naranja","circulo","","","","","","114936","137237","true"
"9354","8","conjuntiva","","","","","","fill","circulo","color","rosa","","pentagono_azul_circulo.jpg;trapecio_morado_circulo.jpg;circulo_rosa_circulo.jpg;cuadrado_azul_trapecio.jpg;cuadrado_rosa_pentagono.jpg;circulo_morado_pentagono.jpg;cuadrado_naranja_circulo.jpg;pentagono_morado_cuadrado.jpg;trapecio_naranja_pentagono.jpg;pentagono_rosa_trapecio.jpg;circulo_naranja_circulo.jpg;trapecio_azul_circulo.jpg;cuadrado_morado_circulo.jpg;pentagono_naranja_circulo.jpg;circulo_azul_cuadrado.jpg;trapecio_rosa_circulo.jpg","5","select_item","122532","10","circulo_naranja_circulo.jpg","circulo","naranja","circulo","","","","","","114936","137237","true"
"9354","8","conjuntiva","","","","","","fill","circulo","color","rosa","","pentagono_azul_circulo.jpg;trapecio_morado_circulo.jpg;circulo_rosa_circulo.jpg;cuadrado_azul_trapecio.jpg;cuadrado_rosa_pentagono.jpg;circulo_morado_pentagono.jpg;cuadrado_naranja_circulo.jpg;pentagono_morado_cuadrado.jpg;trapecio_naranja_pentagono.jpg;pentagono_rosa_trapecio.jpg;circulo_naranja_circulo.jpg;trapecio_azul_circulo.jpg;cuadrado_morado_circulo.jpg;pentagono_naranja_circulo.jpg;circulo_azul_cuadrado.jpg;trapecio_rosa_circulo.jpg","6","select_item","122949","11","trapecio_azul_circulo.jpg","trapecio","azul","circulo","","","","","","114936","137237","true"
"9354","8","conjuntiva","","","","","","fill","circulo","color","rosa","","pentagono_azul_circulo.jpg;trapecio_morado_circulo.jpg;circulo_rosa_circulo.jpg;cuadrado_azul_trapecio.jpg;cuadrado_rosa_pentagono.jpg;circulo_morado_pentagono.jpg;cuadrado_naranja_circulo.jpg;pentagono_morado_cuadrado.jpg;trapecio_naranja_pentagono.jpg;pentagono_rosa_trapecio.jpg;circulo_naranja_circulo.jpg;trapecio_azul_circulo.jpg;cuadrado_morado_circulo.jpg;pentagono_naranja_circulo.jpg;circulo_azul_cuadrado.jpg;trapecio_rosa_circulo.jpg","7","select_item","123368","15","trapecio_rosa_circulo.jpg","trapecio","rosa","circulo","","","","","","114936","137237","true"
"9354","8","conjuntiva","","","","","","fill","circulo","color","rosa","","pentagono_azul_circulo.jpg;trapecio_morado_circulo.jpg;circulo_rosa_circulo.jpg;cuadrado_azul_trapecio.jpg;cuadrado_rosa_pentagono.jpg;circulo_morado_pentagono.jpg;cuadrado_naranja_circulo.jpg;pentagono_morado_cuadrado.jpg;trapecio_naranja_pentagono.jpg;pentagono_rosa_trapecio.jpg;circulo_naranja_circulo.jpg;trapecio_azul_circulo.jpg;cuadrado_morado_circulo.jpg;pentagono_naranja_circulo.jpg;circulo_azul_cuadrado.jpg;trapecio_rosa_circulo.jpg","8","select_item","123949","13","pentagono_naranja_circulo.jpg","pentagono","naranja","circulo","","","","","","114936","137237","true"
"9354","8","conjuntiva","","","","","","fill","circulo","color","rosa","","pentagono_azul_circulo.jpg;trapecio_morado_circulo.jpg;circulo_rosa_circulo.jpg;cuadrado_azul_trapecio.jpg;cuadrado_rosa_pentagono.jpg;circulo_morado_pentagono.jpg;cuadrado_naranja_circulo.jpg;pentagono_morado_cuadrado.jpg;trapecio_naranja_pentagono.jpg;pentagono_rosa_trapecio.jpg;circulo_naranja_circulo.jpg;trapecio_azul_circulo.jpg;cuadrado_morado_circulo.jpg;pentagono_naranja_circulo.jpg;circulo_azul_cuadrado.jpg;trapecio_rosa_circulo.jpg","9","select_item","124383","12","cuadrado_morado_circulo.jpg","cuadrado","morado","circulo","","","","","","114936","137237","true"
"9354","8","conjuntiva","","","","","","fill","circulo","color","rosa","","pentagono_azul_circulo.jpg;trapecio_morado_circulo.jpg;circulo_rosa_circulo.jpg;cuadrado_azul_trapecio.jpg;cuadrado_rosa_pentagono.jpg;circulo_morado_pentagono.jpg;cuadrado_naranja_circulo.jpg;pentagono_morado_cuadrado.jpg;trapecio_naranja_pentagono.jpg;pentagono_rosa_trapecio.jpg;circulo_naranja_circulo.jpg;trapecio_azul_circulo.jpg;cuadrado_morado_circulo.jpg;pentagono_naranja_circulo.jpg;circulo_azul_cuadrado.jpg;trapecio_rosa_circulo.jpg","10","select_item","132199","4","cuadrado_rosa_pentagono.jpg","cuadrado","rosa","pentagono","","","","","","114936","137237","true"
"9354","8","conjuntiva","","","","","","fill","circulo","color","rosa","","pentagono_azul_circulo.jpg;trapecio_morado_circulo.jpg;circulo_rosa_circulo.jpg;cuadrado_azul_trapecio.jpg;cuadrado_rosa_pentagono.jpg;circulo_morado_pentagono.jpg;cuadrado_naranja_circulo.jpg;pentagono_morado_cuadrado.jpg;trapecio_naranja_pentagono.jpg;pentagono_rosa_trapecio.jpg;circulo_naranja_circulo.jpg;trapecio_azul_circulo.jpg;cuadrado_morado_circulo.jpg;pentagono_naranja_circulo.jpg;circulo_azul_cuadrado.jpg;trapecio_rosa_circulo.jpg","11","select_item","132616","9","pentagono_rosa_trapecio.jpg","pentagono","rosa","trapecio","","","","","","114936","137237","true"
"9354","8","conjuntiva","","","","","","fill","circulo","color","rosa","","pentagono_azul_circulo.jpg;trapecio_morado_circulo.jpg;circulo_rosa_circulo.jpg;cuadrado_azul_trapecio.jpg;cuadrado_rosa_pentagono.jpg;circulo_morado_pentagono.jpg;cuadrado_naranja_circulo.jpg;pentagono_morado_cuadrado.jpg;trapecio_naranja_pentagono.jpg;pentagono_rosa_trapecio.jpg;circulo_naranja_circulo.jpg;trapecio_azul_circulo.jpg;cuadrado_morado_circulo.jpg;pentagono_naranja_circulo.jpg;circulo_azul_cuadrado.jpg;trapecio_rosa_circulo.jpg","12","deselect_item","133166","15","trapecio_rosa_circulo.jpg","trapecio","rosa","circulo","","","","","","114936","137237","true"
"9354","8","conjuntiva","","","","","","fill","circulo","color","rosa","","pentagono_azul_circulo.jpg;trapecio_morado_circulo.jpg;circulo_rosa_circulo.jpg;cuadrado_azul_trapecio.jpg;cuadrado_rosa_pentagono.jpg;circulo_morado_pentagono.jpg;cuadrado_naranja_circulo.jpg;pentagono_morado_cuadrado.jpg;trapecio_naranja_pentagono.jpg;pentagono_rosa_trapecio.jpg;circulo_naranja_circulo.jpg;trapecio_azul_circulo.jpg;cuadrado_morado_circulo.jpg;pentagono_naranja_circulo.jpg;circulo_azul_cuadrado.jpg;trapecio_rosa_circulo.jpg","13","select_item","133716","15","trapecio_rosa_circulo.jpg","trapecio","rosa","circulo","","","","","","114936","137237","true"
"9354","8","conjuntiva","","","","","","fill","circulo","color","rosa","","pentagono_azul_circulo.jpg;trapecio_morado_circulo.jpg;circulo_rosa_circulo.jpg;cuadrado_azul_trapecio.jpg;cuadrado_rosa_pentagono.jpg;circulo_morado_pentagono.jpg;cuadrado_naranja_circulo.jpg;pentagono_morado_cuadrado.jpg;trapecio_naranja_pentagono.jpg;pentagono_rosa_trapecio.jpg;circulo_naranja_circulo.jpg;trapecio_azul_circulo.jpg;cuadrado_morado_circulo.jpg;pentagono_naranja_circulo.jpg;circulo_azul_cuadrado.jpg;trapecio_rosa_circulo.jpg","14","final_select","137236","","","","","","","","pentagono_azul_circulo.jpg;trapecio_morado_circulo.jpg;circulo_rosa_circulo.jpg;cuadrado_naranja_circulo.jpg;circulo_naranja_circulo.jpg;trapecio_azul_circulo.jpg;pentagono_naranja_circulo.jpg;cuadrado_morado_circulo.jpg;cuadrado_rosa_pentagono.jpg;pentagono_rosa_trapecio.jpg;trapecio_rosa_circulo.jpg","true","4","114936","137237","true"
"9354","9","conjuntiva","","","","","","shape","pentagono","fill","pentagono","","pentagono_azul_cuadrado.jpg;pentagono_naranja_trapecio.jpg;circulo_morado_cuadrado.jpg;cuadrado_morado_pentagono.jpg;pentagono_rosa_pentagono.jpg;circulo_naranja_pentagono.jpg;trapecio_azul_pentagono.jpg;trapecio_morado_trapecio.jpg;trapecio_naranja_circulo.jpg;circulo_rosa_pentagono.jpg;cuadrado_naranja_pentagono.jpg;pentagono_morado_circulo.jpg;cuadrado_rosa_circulo.jpg;circulo_azul_pentagono.jpg;trapecio_rosa_pentagono.jpg;cuadrado_azul_trapecio.jpg","1","select_item","165352","0","pentagono_azul_cuadrado.jpg","pentagono","azul","cuadrado","","","","","","137738","180121","true"
"9354","9","conjuntiva","","","","","","shape","pentagono","fill","pentagono","","pentagono_azul_cuadrado.jpg;pentagono_naranja_trapecio.jpg;circulo_morado_cuadrado.jpg;cuadrado_morado_pentagono.jpg;pentagono_rosa_pentagono.jpg;circulo_naranja_pentagono.jpg;trapecio_azul_pentagono.jpg;trapecio_morado_trapecio.jpg;trapecio_naranja_circulo.jpg;circulo_rosa_pentagono.jpg;cuadrado_naranja_pentagono.jpg;pentagono_morado_circulo.jpg;cuadrado_rosa_circulo.jpg;circulo_azul_pentagono.jpg;trapecio_rosa_pentagono.jpg;cuadrado_azul_trapecio.jpg","2","select_item","165783","1","pentagono_naranja_trapecio.jpg","pentagono","naranja","trapecio","","","","","","137738","180121","true"
"9354","9","conjuntiva","","","","","","shape","pentagono","fill","pentagono","","pentagono_azul_cuadrado.jpg;pentagono_naranja_trapecio.jpg;circulo_morado_cuadrado.jpg;cuadrado_morado_pentagono.jpg;pentagono_rosa_pentagono.jpg;circulo_naranja_pentagono.jpg;trapecio_azul_pentagono.jpg;trapecio_morado_trapecio.jpg;trapecio_naranja_circulo.jpg;circulo_rosa_pentagono.jpg;cuadrado_naranja_pentagono.jpg;pentagono_morado_circulo.jpg;cuadrado_rosa_circulo.jpg;circulo_azul_pentagono.jpg;trapecio_rosa_pentagono.jpg;cuadrado_azul_trapecio.jpg","3","select_item","166266","4","pentagono_rosa_pentagono.jpg","pentagono","rosa","pentagono","","","","","","137738","180121","true"
"9354","9","conjuntiva","","","","","","shape","pentagono","fill","pentagono","","pentagono_azul_cuadrado.jpg;pentagono_naranja_trapecio.jpg;circulo_morado_cuadrado.jpg;cuadrado_morado_pentagono.jpg;pentagono_rosa_pentagono.jpg;circulo_naranja_pentagono.jpg;trapecio_azul_pentagono.jpg;trapecio_morado_trapecio.jpg;trapecio_naranja_circulo.jpg;circulo_rosa_pentagono.jpg;cuadrado_naranja_pentagono.jpg;pentagono_morado_circulo.jpg;cuadrado_rosa_circulo.jpg;circulo_azul_pentagono.jpg;trapecio_rosa_pentagono.jpg;cuadrado_azul_trapecio.jpg","4","select_item","168700","11","pentagono_morado_circulo.jpg","pentagono","morado","circulo","","","","","","137738","180121","true"
"9354","9","conjuntiva","","","","","","shape","pentagono","fill","pentagono","","pentagono_azul_cuadrado.jpg;pentagono_naranja_trapecio.jpg;circulo_morado_cuadrado.jpg;cuadrado_morado_pentagono.jpg;pentagono_rosa_pentagono.jpg;circulo_naranja_pentagono.jpg;trapecio_azul_pentagono.jpg;trapecio_morado_trapecio.jpg;trapecio_naranja_circulo.jpg;circulo_rosa_pentagono.jpg;cuadrado_naranja_pentagono.jpg;pentagono_morado_circulo.jpg;cuadrado_rosa_circulo.jpg;circulo_azul_pentagono.jpg;trapecio_rosa_pentagono.jpg;cuadrado_azul_trapecio.jpg","5","select_item","172633","3","cuadrado_morado_pentagono.jpg","cuadrado","morado","pentagono","","","","","","137738","180121","true"
"9354","9","conjuntiva","","","","","","shape","pentagono","fill","pentagono","","pentagono_azul_cuadrado.jpg;pentagono_naranja_trapecio.jpg;circulo_morado_cuadrado.jpg;cuadrado_morado_pentagono.jpg;pentagono_rosa_pentagono.jpg;circulo_naranja_pentagono.jpg;trapecio_azul_pentagono.jpg;trapecio_morado_trapecio.jpg;trapecio_naranja_circulo.jpg;circulo_rosa_pentagono.jpg;cuadrado_naranja_pentagono.jpg;pentagono_morado_circulo.jpg;cuadrado_rosa_circulo.jpg;circulo_azul_pentagono.jpg;trapecio_rosa_pentagono.jpg;cuadrado_azul_trapecio.jpg","6","select_item","173149","5","circulo_naranja_pentagono.jpg","circulo","naranja","pentagono","","","","","","137738","180121","true"
"9354","9","conjuntiva","","","","","","shape","pentagono","fill","pentagono","","pentagono_azul_cuadrado.jpg;pentagono_naranja_trapecio.jpg;circulo_morado_cuadrado.jpg;cuadrado_morado_pentagono.jpg;pentagono_rosa_pentagono.jpg;circulo_naranja_pentagono.jpg;trapecio_azul_pentagono.jpg;trapecio_morado_trapecio.jpg;trapecio_naranja_circulo.jpg;circulo_rosa_pentagono.jpg;cuadrado_naranja_pentagono.jpg;pentagono_morado_circulo.jpg;cuadrado_rosa_circulo.jpg;circulo_azul_pentagono.jpg;trapecio_rosa_pentagono.jpg;cuadrado_azul_trapecio.jpg","7","select_item","173566","6","trapecio_azul_pentagono.jpg","trapecio","azul","pentagono","","","","","","137738","180121","true"
"9354","9","conjuntiva","","","","","","shape","pentagono","fill","pentagono","","pentagono_azul_cuadrado.jpg;pentagono_naranja_trapecio.jpg;circulo_morado_cuadrado.jpg;cuadrado_morado_pentagono.jpg;pentagono_rosa_pentagono.jpg;circulo_naranja_pentagono.jpg;trapecio_azul_pentagono.jpg;trapecio_morado_trapecio.jpg;trapecio_naranja_circulo.jpg;circulo_rosa_pentagono.jpg;cuadrado_naranja_pentagono.jpg;pentagono_morado_circulo.jpg;cuadrado_rosa_circulo.jpg;circulo_azul_pentagono.jpg;trapecio_rosa_pentagono.jpg;cuadrado_azul_trapecio.jpg","8","select_item","174800","9","circulo_rosa_pentagono.jpg","circulo","rosa","pentagono","","","","","","137738","180121","true"
"9354","9","conjuntiva","","","","","","shape","pentagono","fill","pentagono","","pentagono_azul_cuadrado.jpg;pentagono_naranja_trapecio.jpg;circulo_morado_cuadrado.jpg;cuadrado_morado_pentagono.jpg;pentagono_rosa_pentagono.jpg;circulo_naranja_pentagono.jpg;trapecio_azul_pentagono.jpg;trapecio_morado_trapecio.jpg;trapecio_naranja_circulo.jpg;circulo_rosa_pentagono.jpg;cuadrado_naranja_pentagono.jpg;pentagono_morado_circulo.jpg;cuadrado_rosa_circulo.jpg;circulo_azul_pentagono.jpg;trapecio_rosa_pentagono.jpg;cuadrado_azul_trapecio.jpg","9","select_item","175203","10","cuadrado_naranja_pentagono.jpg","cuadrado","naranja","pentagono","","","","","","137738","180121","true"
"9354","9","conjuntiva","","","","","","shape","pentagono","fill","pentagono","","pentagono_azul_cuadrado.jpg;pentagono_naranja_trapecio.jpg;circulo_morado_cuadrado.jpg;cuadrado_morado_pentagono.jpg;pentagono_rosa_pentagono.jpg;circulo_naranja_pentagono.jpg;trapecio_azul_pentagono.jpg;trapecio_morado_trapecio.jpg;trapecio_naranja_circulo.jpg;circulo_rosa_pentagono.jpg;cuadrado_naranja_pentagono.jpg;pentagono_morado_circulo.jpg;cuadrado_rosa_circulo.jpg;circulo_azul_pentagono.jpg;trapecio_rosa_pentagono.jpg;cuadrado_azul_trapecio.jpg","10","select_item","176233","13","circulo_azul_pentagono.jpg","circulo","azul","pentagono","","","","","","137738","180121","true"
"9354","9","conjuntiva","","","","","","shape","pentagono","fill","pentagono","","pentagono_azul_cuadrado.jpg;pentagono_naranja_trapecio.jpg;circulo_morado_cuadrado.jpg;cuadrado_morado_pentagono.jpg;pentagono_rosa_pentagono.jpg;circulo_naranja_pentagono.jpg;trapecio_azul_pentagono.jpg;trapecio_morado_trapecio.jpg;trapecio_naranja_circulo.jpg;circulo_rosa_pentagono.jpg;cuadrado_naranja_pentagono.jpg;pentagono_morado_circulo.jpg;cuadrado_rosa_circulo.jpg;circulo_azul_pentagono.jpg;trapecio_rosa_pentagono.jpg;cuadrado_azul_trapecio.jpg","11","select_item","176633","14","trapecio_rosa_pentagono.jpg","trapecio","rosa","pentagono","","","","","","137738","180121","true"
"9354","9","conjuntiva","","","","","","shape","pentagono","fill","pentagono","","pentagono_azul_cuadrado.jpg;pentagono_naranja_trapecio.jpg;circulo_morado_cuadrado.jpg;cuadrado_morado_pentagono.jpg;pentagono_rosa_pentagono.jpg;circulo_naranja_pentagono.jpg;trapecio_azul_pentagono.jpg;trapecio_morado_trapecio.jpg;trapecio_naranja_circulo.jpg;circulo_rosa_pentagono.jpg;cuadrado_naranja_pentagono.jpg;pentagono_morado_circulo.jpg;cuadrado_rosa_circulo.jpg;circulo_azul_pentagono.jpg;trapecio_rosa_pentagono.jpg;cuadrado_azul_trapecio.jpg","12","final_select","180120","","","","","","","","pentagono_azul_cuadrado.jpg;pentagono_naranja_trapecio.jpg;pentagono_rosa_pentagono.jpg;pentagono_morado_circulo.jpg;cuadrado_morado_pentagono.jpg;circulo_naranja_pentagono.jpg;trapecio_azul_pentagono.jpg;circulo_rosa_pentagono.jpg;cuadrado_naranja_pentagono.jpg;circulo_azul_pentagono.jpg;trapecio_rosa_pentagono.jpg","true","3","137738","180121","true"
"9354","10","conjuntiva","","","","","","color","morado","shape","circulo","","cuadrado_morado_pentagono.jpg;circulo_morado_cuadrado.jpg;circulo_rosa_pentagono.jpg;trapecio_morado_circulo.jpg;pentagono_rosa_circulo.jpg;cuadrado_naranja_circulo.jpg;trapecio_azul_trapecio.jpg;pentagono_naranja_cuadrado.jpg;circulo_azul_circulo.jpg;trapecio_naranja_pentagono.jpg;pentagono_azul_pentagono.jpg;cuadrado_rosa_trapecio.jpg;circulo_naranja_trapecio.jpg;cuadrado_azul_pentagono.jpg;pentagono_morado_trapecio.jpg;trapecio_rosa_cuadrado.jpg","1","select_item","189399","0","cuadrado_morado_pentagono.jpg","cuadrado","morado","pentagono","","","","","","180623","199171","true"
"9354","10","conjuntiva","","","","","","color","morado","shape","circulo","","cuadrado_morado_pentagono.jpg;circulo_morado_cuadrado.jpg;circulo_rosa_pentagono.jpg;trapecio_morado_circulo.jpg;pentagono_rosa_circulo.jpg;cuadrado_naranja_circulo.jpg;trapecio_azul_trapecio.jpg;pentagono_naranja_cuadrado.jpg;circulo_azul_circulo.jpg;trapecio_naranja_pentagono.jpg;pentagono_azul_pentagono.jpg;cuadrado_rosa_trapecio.jpg;circulo_naranja_trapecio.jpg;cuadrado_azul_pentagono.jpg;pentagono_morado_trapecio.jpg;trapecio_rosa_cuadrado.jpg","2","select_item","189800","1","circulo_morado_cuadrado.jpg","circulo","morado","cuadrado","","","","","","180623","199171","true"
"9354","10","conjuntiva","","","","","","color","morado","shape","circulo","","cuadrado_morado_pentagono.jpg;circulo_morado_cuadrado.jpg;circulo_rosa_pentagono.jpg;trapecio_morado_circulo.jpg;pentagono_rosa_circulo.jpg;cuadrado_naranja_circulo.jpg;trapecio_azul_trapecio.jpg;pentagono_naranja_cuadrado.jpg;circulo_azul_circulo.jpg;trapecio_naranja_pentagono.jpg;pentagono_azul_pentagono.jpg;cuadrado_rosa_trapecio.jpg;circulo_naranja_trapecio.jpg;cuadrado_azul_pentagono.jpg;pentagono_morado_trapecio.jpg;trapecio_rosa_cuadrado.jpg","3","select_item","190216","3","trapecio_morado_circulo.jpg","trapecio","morado","circulo","","","","","","180623","199171","true"
"9354","10","conjuntiva","","","","","","color","morado","shape","circulo","","cuadrado_morado_pentagono.jpg;circulo_morado_cuadrado.jpg;circulo_rosa_pentagono.jpg;trapecio_morado_circulo.jpg;pentagono_rosa_circulo.jpg;cuadrado_naranja_circulo.jpg;trapecio_azul_trapecio.jpg;pentagono_naranja_cuadrado.jpg;circulo_azul_circulo.jpg;trapecio_naranja_pentagono.jpg;pentagono_azul_pentagono.jpg;cuadrado_rosa_trapecio.jpg;circulo_naranja_trapecio.jpg;cuadrado_azul_pentagono.jpg;pentagono_morado_trapecio.jpg;trapecio_rosa_cuadrado.jpg","4","select_item","191016","14","pentagono_morado_trapecio.jpg","pentagono","morado","trapecio","","","","","","180623","199171","true"
"9354","10","conjuntiva","","","","","","color","morado","shape","circulo","","cuadrado_morado_pentagono.jpg;circulo_morado_cuadrado.jpg;circulo_rosa_pentagono.jpg;trapecio_morado_circulo.jpg;pentagono_rosa_circulo.jpg;cuadrado_naranja_circulo.jpg;trapecio_azul_trapecio.jpg;pentagono_naranja_cuadrado.jpg;circulo_azul_circulo.jpg;trapecio_naranja_pentagono.jpg;pentagono_azul_pentagono.jpg;cuadrado_rosa_trapecio.jpg;circulo_naranja_trapecio.jpg;cuadrado_azul_pentagono.jpg;pentagono_morado_trapecio.jpg;trapecio_rosa_cuadrado.jpg","5","select_item","193566","2","circulo_rosa_pentagono.jpg","circulo","rosa","pentagono","","","","","","180623","199171","true"
"9354","10","conjuntiva","","","","","","color","morado","shape","circulo","","cuadrado_morado_pentagono.jpg;circulo_morado_cuadrado.jpg;circulo_rosa_pentagono.jpg;trapecio_morado_circulo.jpg;pentagono_rosa_circulo.jpg;cuadrado_naranja_circulo.jpg;trapecio_azul_trapecio.jpg;pentagono_naranja_cuadrado.jpg;circulo_azul_circulo.jpg;trapecio_naranja_pentagono.jpg;pentagono_azul_pentagono.jpg;cuadrado_rosa_trapecio.jpg;circulo_naranja_trapecio.jpg;cuadrado_azul_pentagono.jpg;pentagono_morado_trapecio.jpg;trapecio_rosa_cuadrado.jpg","6","select_item","195716","8","circulo_azul_circulo.jpg","circulo","azul","circulo","","","","","","180623","199171","true"
"9354","10","conjuntiva","","","","","","color","morado","shape","circulo","","cuadrado_morado_pentagono.jpg;circulo_morado_cuadrado.jpg;circulo_rosa_pentagono.jpg;trapecio_morado_circulo.jpg;pentagono_rosa_circulo.jpg;cuadrado_naranja_circulo.jpg;trapecio_azul_trapecio.jpg;pentagono_naranja_cuadrado.jpg;circulo_azul_circulo.jpg;trapecio_naranja_pentagono.jpg;pentagono_azul_pentagono.jpg;cuadrado_rosa_trapecio.jpg;circulo_naranja_trapecio.jpg;cuadrado_azul_pentagono.jpg;pentagono_morado_trapecio.jpg;trapecio_rosa_cuadrado.jpg","7","select_item","196150","12","circulo_naranja_trapecio.jpg","circulo","naranja","trapecio","","","","","","180623","199171","true"
